"data","valor","serie","tag","grupo"
2002-09-05,3.13071,21619,"euro_venda","setor_externo"
2002-09-06,3.12615,21619,"euro_venda","setor_externo"
2002-09-09,3.07387,21619,"euro_venda","setor_externo"
2002-09-10,3.06013,21619,"euro_venda","setor_externo"
2002-09-11,3.04798,21619,"euro_venda","setor_externo"
2002-09-12,3.07233,21619,"euro_venda","setor_externo"
2002-09-13,3.06486,21619,"euro_venda","setor_externo"
2002-09-16,3.09525,21619,"euro_venda","setor_externo"
2002-09-17,3.14672,21619,"euro_venda","setor_externo"
2002-09-18,3.25416,21619,"euro_venda","setor_externo"
2002-09-19,3.34468,21619,"euro_venda","setor_externo"
2002-09-20,3.37249,21619,"euro_venda","setor_externo"
2002-09-23,3.47458,21619,"euro_venda","setor_externo"
2002-09-24,3.56507,21619,"euro_venda","setor_externo"
2002-09-25,3.64518,21619,"euro_venda","setor_externo"
2002-09-26,3.67278,21619,"euro_venda","setor_externo"
2002-09-27,3.78855,21619,"euro_venda","setor_externo"
2002-09-30,3.85359,21619,"euro_venda","setor_externo"
2002-10-01,3.68897,21619,"euro_venda","setor_externo"
2002-10-02,3.55297,21619,"euro_venda","setor_externo"
2002-10-03,3.65453,21619,"euro_venda","setor_externo"
2002-10-04,3.5923,21619,"euro_venda","setor_externo"
2002-10-07,3.64287,21619,"euro_venda","setor_externo"
2002-10-08,3.62911,21619,"euro_venda","setor_externo"
2002-10-09,3.81963,21619,"euro_venda","setor_externo"
2002-10-10,3.87374,21619,"euro_venda","setor_externo"
2002-10-11,3.88032,21619,"euro_venda","setor_externo"
2002-10-14,3.81764,21619,"euro_venda","setor_externo"
2002-10-15,3.79187,21619,"euro_venda","setor_externo"
2002-10-16,3.80928,21619,"euro_venda","setor_externo"
2002-10-17,3.81456,21619,"euro_venda","setor_externo"
2002-10-18,3.77391,21619,"euro_venda","setor_externo"
2002-10-21,3.82325,21619,"euro_venda","setor_externo"
2002-10-22,3.87408,21619,"euro_venda","setor_externo"
2002-10-23,3.78598,21619,"euro_venda","setor_externo"
2002-10-24,3.7852,21619,"euro_venda","setor_externo"
2002-10-25,3.71745,21619,"euro_venda","setor_externo"
2002-10-28,3.69008,21619,"euro_venda","setor_externo"
2002-10-29,3.76452,21619,"euro_venda","setor_externo"
2002-10-30,3.69298,21619,"euro_venda","setor_externo"
2002-10-31,3.61437,21619,"euro_venda","setor_externo"
2002-11-01,3.60516,21619,"euro_venda","setor_externo"
2002-11-04,3.53613,21619,"euro_venda","setor_externo"
2002-11-05,3.56642,21619,"euro_venda","setor_externo"
2002-11-06,3.61091,21619,"euro_venda","setor_externo"
2002-11-07,3.66023,21619,"euro_venda","setor_externo"
2002-11-08,3.58075,21619,"euro_venda","setor_externo"
2002-11-11,3.54698,21619,"euro_venda","setor_externo"
2002-11-12,3.6007,21619,"euro_venda","setor_externo"
2002-11-13,3.66473,21619,"euro_venda","setor_externo"
2002-11-14,3.70619,21619,"euro_venda","setor_externo"
2002-11-18,3.62515,21619,"euro_venda","setor_externo"
2002-11-19,3.57176,21619,"euro_venda","setor_externo"
2002-11-20,3.52725,21619,"euro_venda","setor_externo"
2002-11-21,3.51802,21619,"euro_venda","setor_externo"
2002-11-22,3.55554,21619,"euro_venda","setor_externo"
2002-11-25,3.52292,21619,"euro_venda","setor_externo"
2002-11-26,3.56818,21619,"euro_venda","setor_externo"
2002-11-27,3.56035,21619,"euro_venda","setor_externo"
2002-11-28,3.59002,21619,"euro_venda","setor_externo"
2002-11-29,3.62195,21619,"euro_venda","setor_externo"
2002-12-02,3.61455,21619,"euro_venda","setor_externo"
2002-12-03,3.65407,21619,"euro_venda","setor_externo"
2002-12-04,3.71416,21619,"euro_venda","setor_externo"
2002-12-05,3.75965,21619,"euro_venda","setor_externo"
2002-12-06,3.79242,21619,"euro_venda","setor_externo"
2002-12-09,3.84323,21619,"euro_venda","setor_externo"
2002-12-10,3.80999,21619,"euro_venda","setor_externo"
2002-12-11,3.83411,21619,"euro_venda","setor_externo"
2002-12-12,3.83048,21619,"euro_venda","setor_externo"
2002-12-13,3.82124,21619,"euro_venda","setor_externo"
2002-12-16,3.71973,21619,"euro_venda","setor_externo"
2002-12-17,3.68735,21619,"euro_venda","setor_externo"
2002-12-18,3.6284,21619,"euro_venda","setor_externo"
2002-12-19,3.60357,21619,"euro_venda","setor_externo"
2002-12-20,3.52587,21619,"euro_venda","setor_externo"
2002-12-23,3.59189,21619,"euro_venda","setor_externo"
2002-12-24,3.6194,21619,"euro_venda","setor_externo"
2002-12-26,3.65948,21619,"euro_venda","setor_externo"
2002-12-27,3.70144,21619,"euro_venda","setor_externo"
2002-12-30,3.70933,21619,"euro_venda","setor_externo"
2002-12-31,3.7012,21619,"euro_venda","setor_externo"
2003-01-02,3.65456,21619,"euro_venda","setor_externo"
2003-01-03,3.62115,21619,"euro_venda","setor_externo"
2003-01-06,3.53108,21619,"euro_venda","setor_externo"
2003-01-07,3.48542,21619,"euro_venda","setor_externo"
2003-01-08,3.48011,21619,"euro_venda","setor_externo"
2003-01-09,3.49995,21619,"euro_venda","setor_externo"
2003-01-10,3.48579,21619,"euro_venda","setor_externo"
2003-01-13,3.48223,21619,"euro_venda","setor_externo"
2003-01-14,3.46819,21619,"euro_venda","setor_externo"
2003-01-15,3.4864,21619,"euro_venda","setor_externo"
2003-01-16,3.50163,21619,"euro_venda","setor_externo"
2003-01-17,3.59233,21619,"euro_venda","setor_externo"
2003-01-20,3.64912,21619,"euro_venda","setor_externo"
2003-01-21,3.69457,21619,"euro_venda","setor_externo"
2003-01-22,3.77909,21619,"euro_venda","setor_externo"
2003-01-23,3.76212,21619,"euro_venda","setor_externo"
2003-01-24,3.90318,21619,"euro_venda","setor_externo"
2003-01-27,3.98033,21619,"euro_venda","setor_externo"
2003-01-28,3.936,21619,"euro_venda","setor_externo"
2003-01-29,3.94993,21619,"euro_venda","setor_externo"
2003-01-30,3.86495,21619,"euro_venda","setor_externo"
2003-01-31,3.79778,21619,"euro_venda","setor_externo"
2003-02-03,3.76385,21619,"euro_venda","setor_externo"
2003-02-04,3.85833,21619,"euro_venda","setor_externo"
2003-02-05,3.87642,21619,"euro_venda","setor_externo"
2003-02-06,3.91175,21619,"euro_venda","setor_externo"
2003-02-07,3.88287,21619,"euro_venda","setor_externo"
2003-02-10,3.87898,21619,"euro_venda","setor_externo"
2003-02-11,3.84223,21619,"euro_venda","setor_externo"
2003-02-12,3.86183,21619,"euro_venda","setor_externo"
2003-02-13,3.94873,21619,"euro_venda","setor_externo"
2003-02-14,3.95591,21619,"euro_venda","setor_externo"
2003-02-17,3.8969,21619,"euro_venda","setor_externo"
2003-02-18,3.84242,21619,"euro_venda","setor_externo"
2003-02-19,3.8707,21619,"euro_venda","setor_externo"
2003-02-20,3.90764,21619,"euro_venda","setor_externo"
2003-02-21,3.89393,21619,"euro_venda","setor_externo"
2003-02-24,3.87877,21619,"euro_venda","setor_externo"
2003-02-25,3.88667,21619,"euro_venda","setor_externo"
2003-02-26,3.86623,21619,"euro_venda","setor_externo"
2003-02-27,3.86298,21619,"euro_venda","setor_externo"
2003-02-28,3.85374,21619,"euro_venda","setor_externo"
2003-03-05,3.91312,21619,"euro_venda","setor_externo"
2003-03-06,3.87525,21619,"euro_venda","setor_externo"
2003-03-07,3.86213,21619,"euro_venda","setor_externo"
2003-03-10,3.9079,21619,"euro_venda","setor_externo"
2003-03-11,3.87722,21619,"euro_venda","setor_externo"
2003-03-12,3.82897,21619,"euro_venda","setor_externo"
2003-03-13,3.71235,21619,"euro_venda","setor_externo"
2003-03-14,3.65538,21619,"euro_venda","setor_externo"
2003-03-17,3.67024,21619,"euro_venda","setor_externo"
2003-03-18,3.6539,21619,"euro_venda","setor_externo"
2003-03-19,3.65652,21619,"euro_venda","setor_externo"
2003-03-20,3.70253,21619,"euro_venda","setor_externo"
2003-03-21,3.63309,21619,"euro_venda","setor_externo"
2003-03-24,3.62856,21619,"euro_venda","setor_externo"
2003-03-25,3.61739,21619,"euro_venda","setor_externo"
2003-03-26,3.61137,21619,"euro_venda","setor_externo"
2003-03-27,3.64418,21619,"euro_venda","setor_externo"
2003-03-28,3.6442,21619,"euro_venda","setor_externo"
2003-03-31,3.66645,21619,"euro_venda","setor_externo"
2003-04-01,3.64897,21619,"euro_venda","setor_externo"
2003-04-02,3.53642,21619,"euro_venda","setor_externo"
2003-04-03,3.50651,21619,"euro_venda","setor_externo"
2003-04-04,3.49022,21619,"euro_venda","setor_externo"
2003-04-07,3.39893,21619,"euro_venda","setor_externo"
2003-04-08,3.39417,21619,"euro_venda","setor_externo"
2003-04-09,3.43718,21619,"euro_venda","setor_externo"
2003-04-10,3.47276,21619,"euro_venda","setor_externo"
2003-04-11,3.46332,21619,"euro_venda","setor_externo"
2003-04-14,3.43329,21619,"euro_venda","setor_externo"
2003-04-15,3.36943,21619,"euro_venda","setor_externo"
2003-04-16,3.36165,21619,"euro_venda","setor_externo"
2003-04-17,3.2995,21619,"euro_venda","setor_externo"
2003-04-22,3.36615,21619,"euro_venda","setor_externo"
2003-04-23,3.31059,21619,"euro_venda","setor_externo"
2003-04-24,3.32046,21619,"euro_venda","setor_externo"
2003-04-25,3.33055,21619,"euro_venda","setor_externo"
2003-04-28,3.2905,21619,"euro_venda","setor_externo"
2003-04-29,3.2435,21619,"euro_venda","setor_externo"
2003-04-30,3.23444,21619,"euro_venda","setor_externo"
2003-05-02,3.27794,21619,"euro_venda","setor_externo"
2003-05-05,3.37419,21619,"euro_venda","setor_externo"
2003-05-06,3.46481,21619,"euro_venda","setor_externo"
2003-05-07,3.37372,21619,"euro_venda","setor_externo"
2003-05-08,3.36026,21619,"euro_venda","setor_externo"
2003-05-09,3.31419,21619,"euro_venda","setor_externo"
2003-05-12,3.32885,21619,"euro_venda","setor_externo"
2003-05-13,3.30936,21619,"euro_venda","setor_externo"
2003-05-14,3.32685,21619,"euro_venda","setor_externo"
2003-05-15,3.3408,21619,"euro_venda","setor_externo"
2003-05-16,3.44755,21619,"euro_venda","setor_externo"
2003-05-19,3.47935,21619,"euro_venda","setor_externo"
2003-05-20,3.5328,21619,"euro_venda","setor_externo"
2003-05-21,3.51426,21619,"euro_venda","setor_externo"
2003-05-22,3.49775,21619,"euro_venda","setor_externo"
2003-05-23,3.48891,21619,"euro_venda","setor_externo"
2003-05-26,3.51643,21619,"euro_venda","setor_externo"
2003-05-27,3.5821,21619,"euro_venda","setor_externo"
2003-05-28,3.55257,21619,"euro_venda","setor_externo"
2003-05-29,3.51644,21619,"euro_venda","setor_externo"
2003-05-30,3.49879,21619,"euro_venda","setor_externo"
2003-06-02,3.50627,21619,"euro_venda","setor_externo"
2003-06-03,3.48445,21619,"euro_venda","setor_externo"
2003-06-04,3.39673,21619,"euro_venda","setor_externo"
2003-06-05,3.43066,21619,"euro_venda","setor_externo"
2003-06-06,3.33912,21619,"euro_venda","setor_externo"
2003-06-09,3.36752,21619,"euro_venda","setor_externo"
2003-06-10,3.34363,21619,"euro_venda","setor_externo"
2003-06-11,3.37673,21619,"euro_venda","setor_externo"
2003-06-12,3.3737,21619,"euro_venda","setor_externo"
2003-06-13,3.39466,21619,"euro_venda","setor_externo"
2003-06-16,3.37446,21619,"euro_venda","setor_externo"
2003-06-17,3.3932,21619,"euro_venda","setor_externo"
2003-06-18,3.38497,21619,"euro_venda","setor_externo"
2003-06-20,3.36282,21619,"euro_venda","setor_externo"
2003-06-23,3.33187,21619,"euro_venda","setor_externo"
2003-06-24,3.29908,21619,"euro_venda","setor_externo"
2003-06-25,3.30136,21619,"euro_venda","setor_externo"
2003-06-26,3.31065,21619,"euro_venda","setor_externo"
2003-06-27,3.29975,21619,"euro_venda","setor_externo"
2003-06-30,3.31107,21619,"euro_venda","setor_externo"
2003-07-01,3.29393,21619,"euro_venda","setor_externo"
2003-07-02,3.2615,21619,"euro_venda","setor_externo"
2003-07-03,3.26266,21619,"euro_venda","setor_externo"
2003-07-04,3.25631,21619,"euro_venda","setor_externo"
2003-07-07,3.25235,21619,"euro_venda","setor_externo"
2003-07-08,3.26729,21619,"euro_venda","setor_externo"
2003-07-09,3.25895,21619,"euro_venda","setor_externo"
2003-07-10,3.29586,21619,"euro_venda","setor_externo"
2003-07-11,3.28454,21619,"euro_venda","setor_externo"
2003-07-14,3.2461,21619,"euro_venda","setor_externo"
2003-07-15,3.19365,21619,"euro_venda","setor_externo"
2003-07-16,3.21974,21619,"euro_venda","setor_externo"
2003-07-17,3.20465,21619,"euro_venda","setor_externo"
2003-07-18,3.24732,21619,"euro_venda","setor_externo"
2003-07-21,3.2791,21619,"euro_venda","setor_externo"
2003-07-22,3.2708,21619,"euro_venda","setor_externo"
2003-07-23,3.32204,21619,"euro_venda","setor_externo"
2003-07-24,3.32869,21619,"euro_venda","setor_externo"
2003-07-25,3.32952,21619,"euro_venda","setor_externo"
2003-07-28,3.33439,21619,"euro_venda","setor_externo"
2003-07-29,3.34137,21619,"euro_venda","setor_externo"
2003-07-30,3.35482,21619,"euro_venda","setor_externo"
2003-07-31,3.33755,21619,"euro_venda","setor_externo"
2003-08-01,3.38726,21619,"euro_venda","setor_externo"
2003-08-04,3.49751,21619,"euro_venda","setor_externo"
2003-08-05,3.46528,21619,"euro_venda","setor_externo"
2003-08-06,3.44978,21619,"euro_venda","setor_externo"
2003-08-07,3.42447,21619,"euro_venda","setor_externo"
2003-08-08,3.38368,21619,"euro_venda","setor_externo"
2003-08-11,3.40466,21619,"euro_venda","setor_externo"
2003-08-12,3.41666,21619,"euro_venda","setor_externo"
2003-08-13,3.43513,21619,"euro_venda","setor_externo"
2003-08-14,3.41025,21619,"euro_venda","setor_externo"
2003-08-15,3.37329,21619,"euro_venda","setor_externo"
2003-08-18,3.33151,21619,"euro_venda","setor_externo"
2003-08-19,3.34217,21619,"euro_venda","setor_externo"
2003-08-20,3.34089,21619,"euro_venda","setor_externo"
2003-08-21,3.28445,21619,"euro_venda","setor_externo"
2003-08-22,3.26175,21619,"euro_venda","setor_externo"
2003-08-25,3.2527,21619,"euro_venda","setor_externo"
2003-08-26,3.24981,21619,"euro_venda","setor_externo"
2003-08-27,3.23994,21619,"euro_venda","setor_externo"
2003-08-28,3.21752,21619,"euro_venda","setor_externo"
2003-08-29,3.26093,21619,"euro_venda","setor_externo"
2003-09-01,3.27718,21619,"euro_venda","setor_externo"
2003-09-02,3.22359,21619,"euro_venda","setor_externo"
2003-09-03,3.21002,21619,"euro_venda","setor_externo"
2003-09-04,3.22495,21619,"euro_venda","setor_externo"
2003-09-05,3.24812,21619,"euro_venda","setor_externo"
2003-09-08,3.22994,21619,"euro_venda","setor_externo"
2003-09-09,3.29476,21619,"euro_venda","setor_externo"
2003-09-10,3.26742,21619,"euro_venda","setor_externo"
2003-09-11,3.2518,21619,"euro_venda","setor_externo"
2003-09-12,3.27254,21619,"euro_venda","setor_externo"
2003-09-15,3.26334,21619,"euro_venda","setor_externo"
2003-09-16,3.23926,21619,"euro_venda","setor_externo"
2003-09-17,3.28274,21619,"euro_venda","setor_externo"
2003-09-18,3.26276,21619,"euro_venda","setor_externo"
2003-09-19,3.30664,21619,"euro_venda","setor_externo"
2003-09-22,3.33356,21619,"euro_venda","setor_externo"
2003-09-23,3.33964,21619,"euro_venda","setor_externo"
2003-09-24,3.36651,21619,"euro_venda","setor_externo"
2003-09-25,3.37277,21619,"euro_venda","setor_externo"
2003-09-26,3.37369,21619,"euro_venda","setor_externo"
2003-09-29,3.41026,21619,"euro_venda","setor_externo"
2003-09-30,3.4133,21619,"euro_venda","setor_externo"
2003-10-01,3.40856,21619,"euro_venda","setor_externo"
2003-10-02,3.39252,21619,"euro_venda","setor_externo"
2003-10-03,3.34627,21619,"euro_venda","setor_externo"
2003-10-06,3.37184,21619,"euro_venda","setor_externo"
2003-10-07,3.38152,21619,"euro_venda","setor_externo"
2003-10-08,3.36148,21619,"euro_venda","setor_externo"
2003-10-09,3.34126,21619,"euro_venda","setor_externo"
2003-10-10,3.35612,21619,"euro_venda","setor_externo"
2003-10-13,3.32477,21619,"euro_venda","setor_externo"
2003-10-14,3.33621,21619,"euro_venda","setor_externo"
2003-10-15,3.29373,21619,"euro_venda","setor_externo"
2003-10-16,3.29596,21619,"euro_venda","setor_externo"
2003-10-17,3.34737,21619,"euro_venda","setor_externo"
2003-10-20,3.36257,21619,"euro_venda","setor_externo"
2003-10-21,3.34218,21619,"euro_venda","setor_externo"
2003-10-22,3.3813,21619,"euro_venda","setor_externo"
2003-10-23,3.38404,21619,"euro_venda","setor_externo"
2003-10-24,3.39316,21619,"euro_venda","setor_externo"
2003-10-27,3.37666,21619,"euro_venda","setor_externo"
2003-10-28,3.36212,21619,"euro_venda","setor_externo"
2003-10-29,3.33535,21619,"euro_venda","setor_externo"
2003-10-30,3.30951,21619,"euro_venda","setor_externo"
2003-10-31,3.30885,21619,"euro_venda","setor_externo"
2003-11-03,3.27763,21619,"euro_venda","setor_externo"
2003-11-04,3.29375,21619,"euro_venda","setor_externo"
2003-11-05,3.2793,21619,"euro_venda","setor_externo"
2003-11-06,3.28124,21619,"euro_venda","setor_externo"
2003-11-07,3.31209,21619,"euro_venda","setor_externo"
2003-11-10,3.31563,21619,"euro_venda","setor_externo"
2003-11-11,3.33672,21619,"euro_venda","setor_externo"
2003-11-12,3.39178,21619,"euro_venda","setor_externo"
2003-11-13,3.42817,21619,"euro_venda","setor_externo"
2003-11-14,3.46747,21619,"euro_venda","setor_externo"
2003-11-17,3.4799,21619,"euro_venda","setor_externo"
2003-11-18,3.52081,21619,"euro_venda","setor_externo"
2003-11-19,3.51012,21619,"euro_venda","setor_externo"
2003-11-20,3.51461,21619,"euro_venda","setor_externo"
2003-11-21,3.49678,21619,"euro_venda","setor_externo"
2003-11-24,3.44885,21619,"euro_venda","setor_externo"
2003-11-25,3.45041,21619,"euro_venda","setor_externo"
2003-11-26,3.50658,21619,"euro_venda","setor_externo"
2003-11-27,3.51248,21619,"euro_venda","setor_externo"
2003-11-28,3.53928,21619,"euro_venda","setor_externo"
2003-12-01,3.51769,21619,"euro_venda","setor_externo"
2003-12-02,3.54086,21619,"euro_venda","setor_externo"
2003-12-03,3.5499,21619,"euro_venda","setor_externo"
2003-12-04,3.56338,21619,"euro_venda","setor_externo"
2003-12-05,3.58041,21619,"euro_venda","setor_externo"
2003-12-08,3.60246,21619,"euro_venda","setor_externo"
2003-12-09,3.59717,21619,"euro_venda","setor_externo"
2003-12-10,3.60008,21619,"euro_venda","setor_externo"
2003-12-11,3.58686,21619,"euro_venda","setor_externo"
2003-12-12,3.62107,21619,"euro_venda","setor_externo"
2003-12-15,3.60808,21619,"euro_venda","setor_externo"
2003-12-16,3.61873,21619,"euro_venda","setor_externo"
2003-12-17,3.64771,21619,"euro_venda","setor_externo"
2003-12-18,3.64803,21619,"euro_venda","setor_externo"
2003-12-19,3.63287,21619,"euro_venda","setor_externo"
2003-12-22,3.63534,21619,"euro_venda","setor_externo"
2003-12-23,3.62038,21619,"euro_venda","setor_externo"
2003-12-24,3.61786,21619,"euro_venda","setor_externo"
2003-12-26,3.60691,21619,"euro_venda","setor_externo"
2003-12-29,3.6113,21619,"euro_venda","setor_externo"
2003-12-30,3.63123,21619,"euro_venda","setor_externo"
2003-12-31,3.65059,21619,"euro_venda","setor_externo"
2004-01-02,3.63843,21619,"euro_venda","setor_externo"
2004-01-05,3.63342,21619,"euro_venda","setor_externo"
2004-01-06,3.64258,21619,"euro_venda","setor_externo"
2004-01-07,3.63584,21619,"euro_venda","setor_externo"
2004-01-08,3.6528,21619,"euro_venda","setor_externo"
2004-01-09,3.65035,21619,"euro_venda","setor_externo"
2004-01-12,3.5954,21619,"euro_venda","setor_externo"
2004-01-13,3.5746,21619,"euro_venda","setor_externo"
2004-01-14,3.57102,21619,"euro_venda","setor_externo"
2004-01-15,3.54059,21619,"euro_venda","setor_externo"
2004-01-16,3.49093,21619,"euro_venda","setor_externo"
2004-01-19,3.51265,21619,"euro_venda","setor_externo"
2004-01-20,3.57253,21619,"euro_venda","setor_externo"
2004-01-21,3.59512,21619,"euro_venda","setor_externo"
2004-01-22,3.61419,21619,"euro_venda","setor_externo"
2004-01-23,3.58517,21619,"euro_venda","setor_externo"
2004-01-26,3.54967,21619,"euro_venda","setor_externo"
2004-01-27,3.61491,21619,"euro_venda","setor_externo"
2004-01-28,3.60512,21619,"euro_venda","setor_externo"
2004-01-29,3.62883,21619,"euro_venda","setor_externo"
2004-01-30,3.66824,21619,"euro_venda","setor_externo"
2004-02-02,3.66104,21619,"euro_venda","setor_externo"
2004-02-03,3.68314,21619,"euro_venda","setor_externo"
2004-02-04,3.65144,21619,"euro_venda","setor_externo"
2004-02-05,3.68486,21619,"euro_venda","setor_externo"
2004-02-06,3.74957,21619,"euro_venda","setor_externo"
2004-02-09,3.72522,21619,"euro_venda","setor_externo"
2004-02-10,3.71527,21619,"euro_venda","setor_externo"
2004-02-11,3.75445,21619,"euro_venda","setor_externo"
2004-02-12,3.72301,21619,"euro_venda","setor_externo"
2004-02-13,3.70904,21619,"euro_venda","setor_externo"
2004-02-16,3.71591,21619,"euro_venda","setor_externo"
2004-02-17,3.74297,21619,"euro_venda","setor_externo"
2004-02-18,3.71775,21619,"euro_venda","setor_externo"
2004-02-19,3.75071,21619,"euro_venda","setor_externo"
2004-02-20,3.74231,21619,"euro_venda","setor_externo"
2004-02-25,3.67752,21619,"euro_venda","setor_externo"
2004-02-26,3.65444,21619,"euro_venda","setor_externo"
2004-02-27,3.64496,21619,"euro_venda","setor_externo"
2004-03-01,3.60603,21619,"euro_venda","setor_externo"
2004-03-02,3.5587,21619,"euro_venda","setor_externo"
2004-03-03,3.51625,21619,"euro_venda","setor_externo"
2004-03-04,3.52372,21619,"euro_venda","setor_externo"
2004-03-05,3.5657,21619,"euro_venda","setor_externo"
2004-03-08,3.56991,21619,"euro_venda","setor_externo"
2004-03-09,3.54103,21619,"euro_venda","setor_externo"
2004-03-10,3.53975,21619,"euro_venda","setor_externo"
2004-03-11,3.59815,21619,"euro_venda","setor_externo"
2004-03-12,3.55647,21619,"euro_venda","setor_externo"
2004-03-15,3.56544,21619,"euro_venda","setor_externo"
2004-03-16,3.56106,21619,"euro_venda","setor_externo"
2004-03-17,3.56023,21619,"euro_venda","setor_externo"
2004-03-18,3.6128,21619,"euro_venda","setor_externo"
2004-03-19,3.56529,21619,"euro_venda","setor_externo"
2004-03-22,3.59303,21619,"euro_venda","setor_externo"
2004-03-23,3.59701,21619,"euro_venda","setor_externo"
2004-03-24,3.5518,21619,"euro_venda","setor_externo"
2004-03-25,3.56741,21619,"euro_venda","setor_externo"
2004-03-26,3.57217,21619,"euro_venda","setor_externo"
2004-03-29,3.57375,21619,"euro_venda","setor_externo"
2004-03-30,3.56,21619,"euro_venda","setor_externo"
2004-03-31,3.58287,21619,"euro_venda","setor_externo"
2004-04-01,3.57808,21619,"euro_venda","setor_externo"
2004-04-02,3.51271,21619,"euro_venda","setor_externo"
2004-04-05,3.4702,21619,"euro_venda","setor_externo"
2004-04-06,3.49087,21619,"euro_venda","setor_externo"
2004-04-07,3.50832,21619,"euro_venda","setor_externo"
2004-04-08,3.48504,21619,"euro_venda","setor_externo"
2004-04-12,3.48742,21619,"euro_venda","setor_externo"
2004-04-13,3.44943,21619,"euro_venda","setor_externo"
2004-04-14,3.46835,21619,"euro_venda","setor_externo"
2004-04-15,3.48506,21619,"euro_venda","setor_externo"
2004-04-16,3.5004,21619,"euro_venda","setor_externo"
2004-04-19,3.50405,21619,"euro_venda","setor_externo"
2004-04-20,3.46493,21619,"euro_venda","setor_externo"
2004-04-22,3.49462,21619,"euro_venda","setor_externo"
2004-04-23,3.45931,21619,"euro_venda","setor_externo"
2004-04-26,3.45585,21619,"euro_venda","setor_externo"
2004-04-27,3.48241,21619,"euro_venda","setor_externo"
2004-04-28,3.47675,21619,"euro_venda","setor_externo"
2004-04-29,3.53615,21619,"euro_venda","setor_externo"
2004-04-30,3.53128,21619,"euro_venda","setor_externo"
2004-05-03,3.53202,21619,"euro_venda","setor_externo"
2004-05-04,3.59622,21619,"euro_venda","setor_externo"
2004-05-05,3.60844,21619,"euro_venda","setor_externo"
2004-05-06,3.61628,21619,"euro_venda","setor_externo"
2004-05-07,3.63086,21619,"euro_venda","setor_externo"
2004-05-10,3.70798,21619,"euro_venda","setor_externo"
2004-05-11,3.68914,21619,"euro_venda","setor_externo"
2004-05-12,3.72098,21619,"euro_venda","setor_externo"
2004-05-13,3.69996,21619,"euro_venda","setor_externo"
2004-05-14,3.68652,21619,"euro_venda","setor_externo"
2004-05-17,3.75982,21619,"euro_venda","setor_externo"
2004-05-18,3.72812,21619,"euro_venda","setor_externo"
2004-05-19,3.73516,21619,"euro_venda","setor_externo"
2004-05-20,3.80833,21619,"euro_venda","setor_externo"
2004-05-21,3.84708,21619,"euro_venda","setor_externo"
2004-05-24,3.82212,21619,"euro_venda","setor_externo"
2004-05-25,3.82578,21619,"euro_venda","setor_externo"
2004-05-26,3.82537,21619,"euro_venda","setor_externo"
2004-05-27,3.87496,21619,"euro_venda","setor_externo"
2004-05-28,3.78935,21619,"euro_venda","setor_externo"
2004-05-31,3.82066,21619,"euro_venda","setor_externo"
2004-06-01,3.87015,21619,"euro_venda","setor_externo"
2004-06-02,3.82889,21619,"euro_venda","setor_externo"
2004-06-03,3.84834,21619,"euro_venda","setor_externo"
2004-06-04,3.85392,21619,"euro_venda","setor_externo"
2004-06-07,3.83921,21619,"euro_venda","setor_externo"
2004-06-08,3.82649,21619,"euro_venda","setor_externo"
2004-06-09,3.76111,21619,"euro_venda","setor_externo"
2004-06-11,3.7764,21619,"euro_venda","setor_externo"
2004-06-14,3.82091,21619,"euro_venda","setor_externo"
2004-06-15,3.82212,21619,"euro_venda","setor_externo"
2004-06-16,3.77614,21619,"euro_venda","setor_externo"
2004-06-17,3.77737,21619,"euro_venda","setor_externo"
2004-06-18,3.81587,21619,"euro_venda","setor_externo"
2004-06-21,3.79617,21619,"euro_venda","setor_externo"
2004-06-22,3.79731,21619,"euro_venda","setor_externo"
2004-06-23,3.78253,21619,"euro_venda","setor_externo"
2004-06-24,3.78259,21619,"euro_venda","setor_externo"
2004-06-25,3.78939,21619,"euro_venda","setor_externo"
2004-06-28,3.81279,21619,"euro_venda","setor_externo"
2004-06-29,3.77252,21619,"euro_venda","setor_externo"
2004-06-30,3.79522,21619,"euro_venda","setor_externo"
2004-07-01,3.74317,21619,"euro_venda","setor_externo"
2004-07-02,3.76248,21619,"euro_venda","setor_externo"
2004-07-05,3.7286,21619,"euro_venda","setor_externo"
2004-07-06,3.74144,21619,"euro_venda","setor_externo"
2004-07-07,3.7601,21619,"euro_venda","setor_externo"
2004-07-08,3.78079,21619,"euro_venda","setor_externo"
2004-07-09,3.78239,21619,"euro_venda","setor_externo"
2004-07-12,3.77001,21619,"euro_venda","setor_externo"
2004-07-13,3.75571,21619,"euro_venda","setor_externo"
2004-07-14,3.75407,21619,"euro_venda","setor_externo"
2004-07-15,3.73675,21619,"euro_venda","setor_externo"
2004-07-16,3.74218,21619,"euro_venda","setor_externo"
2004-07-19,3.72747,21619,"euro_venda","setor_externo"
2004-07-20,3.71012,21619,"euro_venda","setor_externo"
2004-07-21,3.71255,21619,"euro_venda","setor_externo"
2004-07-22,3.72913,21619,"euro_venda","setor_externo"
2004-07-23,3.69087,21619,"euro_venda","setor_externo"
2004-07-26,3.7171,21619,"euro_venda","setor_externo"
2004-07-27,3.7031,21619,"euro_venda","setor_externo"
2004-07-28,3.6867,21619,"euro_venda","setor_externo"
2004-07-29,3.66219,21619,"euro_venda","setor_externo"
2004-07-30,3.64003,21619,"euro_venda","setor_externo"
2004-08-02,3.66933,21619,"euro_venda","setor_externo"
